Total Population,Median Gross Rent,Median Household Income,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,"Total Year-Round Beds (ES, TH, SH)",Average Temperature,Overall Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Unsheltered Homeless,Sheltered Total Homeless,Overall_Homeless_Per_Capita,Overall_Homeless_Individuals_Per_Capita,Overall_Homeless_People_in_Families_Per_Capita,Unsheltered_Homeless_Per_Capita,Sheltered_Homeless_Per_Capita
168407,34928,1988263,13.09565517,37.33469555,30.47539235,46.76766162,8.697055636,,29.3,283,202,81,43,240,0.001680453,0.001199475,0.000480978,0.000255334,0.001425119
168407,34928,1988263,13.09565517,37.33469555,30.47539235,46.76766162,8.697055636,,32.2,240,175,65,43,197,0.001425119,0.001039149,0.00038597,0.000255334,0.001169785
169505,35665,2045241,13.78189434,37.71665625,30.99908759,48.87907775,8.697055636,,29.6,253,179,74,38,215,0.001492581,0.001056016,0.000436565,0.000224182,0.001268399
170150,36633,2027611,14.59535704,38.34285984,31.05836564,52.61729735,9.523809524,,37.4,221,148,73,0,221,0.001298854,0.000869821,0.000429033,0,0.001298854
173022,38883,2049308,15.20500283,39.50333793,31.49517119,51.64253086,10.28239828,,36.3,360,239,121,41,319,0.00208066,0.001381327,0.000699333,0.000236964,0.001843696
173623,39119,2084169,15.52904857,39.5887364,32.41921931,50.79641847,9.868451155,206,27.7,336,251,85,41,295,0.001935227,0.001445661,0.000489566,0.000236144,0.001699084
174129,38626,2110931,14.77697569,39.10164919,33.29553187,51.19436876,9.023707815,257,30.7,326,259,67,48,278,0.001872175,0.001487403,0.000384772,0.000275658,0.001596518
174596,38967,2146029,14.83653692,38.97552156,33.80008423,50.86993281,7.789504811,230,32.1,262,213,49,37,225,0.001500607,0.001219959,0.000280648,0.000211918,0.001288689
175557,40206,2197154,14.38507152,38.84961087,34.46709986,51.06180116,7.712757008,218,38.3,260,212,48,42,218,0.001481,0.001207585,0.000273415,0.000239239,0.001241762
175525,41042,2272639,13.49209514,38.40222843,34.86337506,51.26107414,7.095084792,241,31,292,194,98,32,260,0.001663581,0.001105256,0.000558325,0.00018231,0.00148127
176044,41841,2316648,13.63749972,37.84279706,35.81042571,51.23245184,6.920910371,245,34,275,198,77,37,238,0.001562109,0.001124719,0.000437391,0.000210175,0.001351935
176768,44883,2495974,13.69931209,37.65127169,35.48391847,48.28802656,7.607558668,247,39.1,310,211,99,54,256,0.001753711,0.001193655,0.000560056,0.000305485,0.001448226
180379,47776,2784587,12.6228663,36.62591599,34.7486384,47.51354013,7.842030717,142,35.4,214,176,38,45,169,0.001186391,0.000975723,0.000210668,0.000249475,0.000936916
181314,51650,3028350,12.15625931,35.38565446,33.89917911,48.0532829,6.79040042,249,30.9,237,180,57,68,169,0.001307125,0.000992753,0.000314372,0.00037504,0.000932085
181314,51650,3028350,12.15625931,35.38565446,33.89917911,48.0532829,6.79040042,323,42.1,329,242,87,45,284,0.001814532,0.001334701,0.000479831,0.000248188,0.001566343
824298,169159,11753682,7.939846997,10.4058138,25.26151726,43.43590476,6.667519515,,38.5,2916,1091,1825,1738,1178,0.003537556,0.00132355,0.002214005,0.002108461,0.001429095
824298,169159,11753682,7.939846997,10.4058138,25.26151726,43.43590476,6.667519515,,35.7,2909,1057,1852,1823,1086,0.003529064,0.001282303,0.00224676,0.002211579,0.001317485
824298,169159,11753682,7.939846997,10.4058138,25.26151726,43.43590476,6.667519515,,29.3,3575,1149,2426,2191,1384,0.004337024,0.001393913,0.00294311,0.002658019,0.001679004
824298,169159,11753682,7.939846997,10.4058138,25.26151726,43.43590476,6.667519515,,32.2,3519,1212,2307,2201,1318,0.004269087,0.001470342,0.002798745,0.002670151,0.001598936
839790,177354,12255660,8.448778861,10.70735916,25.32984605,45.58349946,6.655175218,,29.6,2232,867,1365,1007,1225,0.002657807,0.001032401,0.001625406,0.001199109,0.001458698
869097,189852,12763763,8.925010672,10.49827746,25.31356791,46.92479818,7.294479383,,37.4,2106,869,1237,956,1150,0.002423205,0.000999888,0.001423316,0.001099992,0.001323212
872796,193560,12916245,9.195390446,10.62680498,25.78205569,46.14909091,7.845499599,,36.3,1783,972,811,635,1148,0.00204286,0.001113662,0.000929198,0.000727547,0.001315313
860619,195630,12724384,9.541388233,10.98116702,26.68346682,45.60320413,7.878279574,,27.7,2045,1054,991,705,1340,0.002376197,0.0012247,0.001151497,0.000819178,0.001557019
865333,208160,12893396,9.846151713,11.07998284,27.02354934,45.85229792,7.208276046,,30.7,1999,1148,851,723,1276,0.002310093,0.001326657,0.000983436,0.000835517,0.001474577
869258,206389,13019478,9.708049854,10.90242174,27.20697624,45.34929041,6.380298867,,32.1,1536,1006,530,554,982,0.001767024,0.001157309,0.000609715,0.000637325,0.001129699
899856,222343,13996133,9.180024359,10.92272045,26.57736812,44.35900925,5.84279388,,38.3,1446,940,506,504,942,0.001606924,0.001044612,0.000562312,0.00056009,0.001046834
889919,224854,14210520,9.005988185,10.92408867,27.04982073,44.55415617,5.357278961,,31,1420,866,554,501,919,0.001595651,0.000973122,0.000622529,0.000562973,0.001032678
881629,224355,14454592,8.94106251,11.03097215,26.70368887,43.86537493,4.506038373,,34,1352,922,430,360,992,0.001533525,0.001045791,0.000487734,0.000408335,0.00112519
887368,251913,16582517,8.702026668,10.39525382,26.3152971,42.58437403,4.682817539,,39.1,1264,813,451,293,971,0.001424437,0.000916193,0.000508245,0.00033019,0.001094247
915187,258900,17713629,8.59758716,9.363936576,25.31264495,42.39385977,4.771976571,750,35.4,790,480,283,130,660,0.000863212,0.000524483,0.000309226,0.000142047,0.000721164
894185,265834,18579850,8.565788959,8.873627115,24.39241072,42.5567561,4.63516967,949,30.9,1269,823,446,324,945,0.001419169,0.000920391,0.000498778,0.000362341,0.001056828
894185,265834,18579850,8.565788959,8.873627115,24.39241072,42.5567561,4.63516967,1299,42.1,1161,794,367,304,857,0.001298389,0.000887959,0.00041043,0.000339974,0.000958415
696371,217512,11904114,8.793444873,7.72172302,41.49881945,47.51661877,9.376450337,,38.5,1168,806,362,345,823,0.001677267,0.001157429,0.000519838,0.000495426,0.001181841
696371,217512,11904114,8.793444873,7.72172302,41.49881945,47.51661877,9.376450337,,35.7,943,573,370,145,798,0.001354163,0.000822837,0.000531326,0.000208222,0.001145941
696371,217512,11904114,8.793444873,7.72172302,41.49881945,47.51661877,9.376450337,,29.3,853,419,434,82,771,0.001224922,0.000601691,0.000623231,0.000117753,0.001107168
696371,217512,11904114,8.793444873,7.72172302,41.49881945,47.51661877,9.376450337,,32.2,789,431,358,126,663,0.001133017,0.000618923,0.000514094,0.000180938,0.000952079
692217,222754,12261070,8.915123437,8.49235856,41.67821363,48.60003727,9.321320813,,29.6,772,428,344,102,670,0.001115257,0.000618303,0.000496954,0.000147353,0.000967905
692383,230936,12406328,9.583713061,8.440396568,42.99877912,50.18198449,9.589763394,,37.4,641,279,362,166,475,0.000925788,0.000402956,0.000522832,0.000239752,0.000686036
697140,233044,12491867,10.50836274,8.361477919,44.14335378,50.51171084,10.23258926,,36.3,686,316,370,186,500,0.00098402,0.000453281,0.00053074,0.000266804,0.000717216
705033,234933,12405697,10.73240543,7.973306024,43.74821663,50.65409414,9.824056672,450,27.7,659,221,438,179,480,0.000934708,0.000313461,0.000621248,0.000253889,0.000680819
837759,307306,15557929,9.700164367,7.735122847,39.32446043,50.36601145,8.643553484,444,30.7,625,268,357,153,472,0.000746038,0.000319901,0.000426137,0.00018263,0.000563408
856569,324867,16147212,9.713636613,7.479085279,39.44552347,50.08740048,7.992544406,422,32.1,544,236,308,102,442,0.000635092,0.000275518,0.000359574,0.00011908,0.000516012
846308,321748,16089423,9.463575909,7.419093122,40.1533593,49.71203395,7.370704295,389,38.3,525,193,332,88,437,0.000620342,0.000228049,0.000392292,0.000103981,0.00051636
855767,332703,16808581,8.937713186,7.007924323,39.41392017,49.90850512,6.72910583,369,31,478,205,273,85,393,0.000558563,0.000239551,0.000319012,9.93E-05,0.000459237
858810,342576,17339721,8.479640433,6.697878483,39.31948417,49.43525493,6.058992368,374,34,447,200,247,73,374,0.000520488,0.00023288,0.000287607,8.50E-05,0.000435486
832976,331342,16960994,8.698329844,5.868494255,39.80750443,48.98447663,6.407044503,381,39.1,466,232,234,91,375,0.00055944,0.000278519,0.00028092,0.000109247,0.000450193
872198,346252,17536132,9.192522799,5.488557067,39.78609834,50.17872007,6.869792284,475,35.4,535,249,286,68,467,0.000613393,0.000285486,0.000327907,7.80E-05,0.000535429
852328,359792,18449521,9.856416779,5.348822069,40.64768231,51.07696275,6.728255442,576,30.9,533,259,274,53,480,0.000625346,0.000303874,0.000321472,6.22E-05,0.000563163
852328,359792,18449521,9.856416779,5.348822069,40.64768231,51.07696275,6.728255442,525,42.1,595,277,318,102,493,0.000698088,0.000324992,0.000373096,0.000119672,0.000578416
675944,206409,13048461,6.940071959,5.654904328,35.72236789,49.09835618,6.071449961,,38.5,1139,640,499,123,1016,0.001685051,0.000946824,0.000738227,0.000181968,0.001503083
675944,206409,13048461,6.940071959,5.654904328,35.72236789,49.09835618,6.071449961,,35.7,1150,740,410,240,910,0.001701324,0.001094765,0.000606559,0.000355059,0.001346265
675944,206409,13048461,6.940071959,5.654904328,35.72236789,49.09835618,6.071449961,,29.3,1247,721,526,127,1120,0.001844827,0.001066656,0.000778171,0.000187885,0.001656942
675944,206409,13048461,6.940071959,5.654904328,35.72236789,49.09835618,6.071449961,,32.2,1064,692,372,181,883,0.001574095,0.001023753,0.000550341,0.000267774,0.001306321
649427,205205,12528572,7.610709133,5.633446043,37.60884684,49.98594139,6.150846313,,29.6,1141,758,383,226,915,0.001756933,0.001167183,0.000589751,0.000347999,0.001408934
617489,205785,12084447,8.105083653,5.628311426,40.32974192,50.29382698,6.869774474,,37.4,982,601,381,130,852,0.001590312,0.000973297,0.000617015,0.00021053,0.001379782
639264,204179,12023333,8.632114432,5.084147439,41.14852131,49.8293862,7.064510379,,36.3,1004,638,366,143,861,0.001570556,0.000998023,0.000572533,0.000223695,0.001346861
675901,217663,13048320,8.363946791,5.001530808,40.88973577,49.97290667,7.110043005,600,27.7,891,603,288,95,796,0.00131824,0.000892142,0.000426098,0.000140553,0.001177687
906490,347518,20386815,7.040452735,4.959006053,35.74828811,49.14980794,6.221289164,619,30.7,1100,598,502,103,997,0.001213472,0.000659687,0.000553784,0.000113625,0.001099847
914105,347785,20642562,7.132222228,4.975153143,36.37746457,49.02488794,5.923349676,616,32.1,981,623,358,96,885,0.001073181,0.000681541,0.00039164,0.000105021,0.00096816
923246,350057,20889564,7.306503359,4.859549348,36.59484442,49.12123994,5.605973358,510,38.3,894,616,278,131,763,0.000968323,0.000667211,0.000301112,0.000141891,0.000826432
894210,345437,20819367,7.364601156,5.049236275,37.13963908,49.17462638,4.982569459,487,31,840,568,272,133,707,0.000939377,0.000635198,0.000304179,0.000148735,0.000790642
905997,346097,20823068,7.368677821,4.977399456,37.68366919,49.12964768,4.643326022,418,34,647,441,206,75,572,0.00071413,0.000486757,0.000227374,8.28E-05,0.000631349
819606,351354,20522974,7.445406695,5.201664583,39.76859239,49.01032486,4.925583079,384,39.1,670,487,183,103,567,0.000817466,0.000594188,0.000223278,0.00012567,0.000691796
834900,364345,21502548,7.858905258,5.310267087,39.33682621,49.02731075,5.018986051,365,35.4,577,480,97,68,509,0.000691101,0.000574919,0.000116182,8.14E-05,0.000609654
834714,380149,22805161,7.976264924,5.147246098,39.39969396,49.01960784,5.021504003,512,30.9,581,408,173,69,512,0.000696047,0.00048879,0.000207257,8.27E-05,0.000613384
834714,380149,22805161,7.976264924,5.147246098,39.39969396,49.01960784,5.021504003,613,42.1,894,625,269,124,770,0.001071026,0.000748759,0.000322266,0.000148554,0.000922472
1303152,245902,16073320,12.23817329,23.11113893,26.84785886,45.06032897,7.191088275,,17.3,2638,1136,1502,62,2576,0.002024323,0.000871733,0.00115259,4.76E-05,0.001976746
1303152,245902,16073320,12.23817329,23.11113893,26.84785886,45.06032897,7.191088275,,18.6,2632,1241,1391,44,2588,0.002019718,0.000952306,0.001067412,3.38E-05,0.001985954
1303152,245902,16073320,12.23817329,23.11113893,26.84785886,45.06032897,7.191088275,,7.9,2444,1124,1320,38,2406,0.001875453,0.000862524,0.001012929,2.92E-05,0.001846293
1303152,245902,16073320,12.23817329,23.11113893,26.84785886,45.06032897,7.191088275,,20.3,2379,1061,1318,28,2351,0.001825574,0.00081418,0.001011394,2.15E-05,0.001804087
1310495,258229,16533120,12.46742643,23.32644145,27.41401892,46.20008041,7.164583699,,15.9,2447,1184,1263,29,2418,0.001867233,0.000903475,0.000963758,2.21E-05,0.001845104
1324593,266385,16806087,12.94714678,23.28435773,27.99346175,47.2181718,7.451485976,,18.2,2393,1287,1106,33,2360,0.001806593,0.000971619,0.000834973,2.49E-05,0.001781679
1323276,270962,16880483,13.2543022,23.10438714,28.27386402,47.65407083,7.703701157,,15.8,3016,1563,1453,62,2954,0.002279192,0.001181159,0.001098032,4.69E-05,0.002232339
1325419,274860,17050014,13.55842945,23.52645213,28.60281004,47.56545763,7.444820221,2049,14.2,2726,1348,1378,93,2633,0.002056708,0.001017037,0.001039671,7.02E-05,0.001986542
1322294,274428,17083518,13.57791838,23.702713,28.8172293,47.45020171,6.844713036,1955,11.7,2372,1219,1153,59,2313,0.001793852,0.000921883,0.000871969,4.46E-05,0.001749233
1323178,279286,17650486,13.13821723,24.28480128,28.55403104,46.0465829,6.015693112,1871,20.1,2241,1321,920,120,2121,0.00169365,0.000998354,0.000695296,9.07E-05,0.001602959
1315149,283866,18287608,12.59940889,24.5895488,28.15851971,44.80879269,5.317966989,2457,21.5,2280,1352,928,180,2100,0.001733644,0.00102802,0.000705623,0.000136867,0.001596777
1313621,289666,18998487,12.1724607,24.5615071,27.84708975,44.01077244,4.64910226,2734,15,2516,1450,1066,98,2418,0.001915317,0.001103819,0.000811497,7.46E-05,0.001840714
1310830,293286,19622393,11.48531846,24.22218822,27.7753324,42.52550653,4.179457457,2254,14.1,2106,1232,874,95,2011,0.001606616,0.000939863,0.000666753,7.25E-05,0.001534142
1254940,332244,22025958,10.96761598,23.76636383,27.76107001,41.76188646,4.160986821,2348,20.8,2097,1289,808,141,1956,0.001670996,0.001027141,0.000643855,0.000112356,0.00155864
1261081,343013,22907870,11.01396342,22.33849901,27.26972573,42.01521697,4.377149743,2677,21.4,2063,1278,785,0,2063,0.001635898,0.001013416,0.000622482,0,0.001635898
1272831,378567,25144597,10.87002124,21.61077548,27.08698753,42.60003829,4.228582299,4657,10.8,4411,2457,1954,164,4247,0.003465503,0.001930343,0.001535161,0.000128847,0.003336657
1272831,378567,25144597,10.87002124,21.61077548,27.08698753,42.60003829,4.228582299,4238,24.2,4258,1958,2300,299,3959,0.003345299,0.001538303,0.001806996,0.000234909,0.003110389
2450779,421198,28885271,14.65232075,24.13048333,20.59783347,47.93845813,11.73692239,,24.1,2471,1080,1391,1010,1461,0.001008251,0.000440676,0.000567575,0.000412114,0.000596137
2450779,421198,28885271,14.65232075,24.13048333,20.59783347,47.93845813,11.73692239,,22.8,2392,1030,1362,969,1423,0.000976016,0.000420275,0.000555742,0.000395384,0.000580632
2450779,421198,28885271,14.65232075,24.13048333,20.59783347,47.93845813,11.73692239,,12.6,3021,1179,1842,927,2094,0.001232669,0.000481072,0.000751598,0.000378247,0.000854422
2450779,421198,28885271,14.65232075,24.13048333,20.59783347,47.93845813,11.73692239,,21.3,3021,1179,1842,927,2094,0.001232669,0.000481072,0.000751598,0.000378247,0.000854422
2443966,438121,29217365,15.35483718,24.78003955,20.85091644,48.18302354,11.74095928,,16.9,2601,1136,1465,423,2178,0.001064254,0.000464818,0.000599436,0.000173079,0.000891174
2451475,451186,29588034,15.89647049,24.98289904,21.17282957,48.46617943,12.12012237,,25.1,2335,893,1442,423,1912,0.000952488,0.00036427,0.000588217,0.000172549,0.000779939
2443622,459085,29628857,16.25316845,24.93352205,21.80229567,47.85033897,12.23384782,,23,1880,996,884,522,1358,0.00076935,0.000407592,0.000361758,0.000213617,0.000555732
2429967,463050,29879822,16.45750745,25.12092893,22.0904081,47.21983268,11.01720936,2288,12.3,2333,1123,1210,522,1811,0.000960095,0.000462146,0.000497949,0.000214818,0.000745278
2420044,462669,30115540,16.15553271,24.97060305,22.47445823,46.01808147,9.577754434,2039,16.6,1824,981,843,224,1600,0.000753705,0.000405365,0.000348341,9.26E-05,0.000661145
2400493,464056,30536685,15.8037953,24.76604407,22.82081944,44.85195263,8.276361665,1613,22.3,1536,841,695,224,1312,0.000639869,0.000350345,0.000289524,9.33E-05,0.000546554
2382116,474115,31657663,15.17159534,24.73727514,22.75335686,43.54114851,7.137145088,1451,25.2,1549,818,731,242,1307,0.000650262,0.000343392,0.00030687,0.00010159,0.000548672
2386774,482887,33006516,14.54104997,24.56105574,22.63519549,42.84108324,6.197946339,1672,20,1413,753,660,200,1213,0.000592012,0.000315489,0.000276524,8.38E-05,0.000508217
2379297,489547,34117944,13.97648129,24.47259101,22.53976414,41.71444862,5.58364379,1685,16.8,1298,654,644,134,1164,0.000545539,0.000274871,0.000270668,5.63E-05,0.00048922
2281406,514293,36642573,13.67091171,23.95536176,22.10865476,41.89867662,5.732264,1810,27,1502,819,683,272,1230,0.000658366,0.000358989,0.000299377,0.000119225,0.000539141
2310876,542638,39440143,13.22459535,22.78334609,21.40537113,42.04072585,5.816324172,1797,25,1014,466,548,0,1014,0.000438795,0.000201655,0.00023714,0,0.000438795
2281481,581992,42076239,13.23714727,22.15477895,21.10967996,42.07527757,5.610790484,1979,15.4,1585,840,745,316,1269,0.000694724,0.000368182,0.000326542,0.000138507,0.000556218
2281481,581992,42076239,13.23714727,22.15477895,21.10967996,42.07527757,5.610790484,1958,28.2,1698,906,792,469,1229,0.000744253,0.00039711,0.000347143,0.000205568,0.000538685
755262,226293,8233921,34.17992697,25.80299786,45.72385626,59.06409976,26.45799708,,24.1,18062,11913,6149,13324,4738,0.02391488,0.015773334,0.008141546,0.01764156,0.00627332
755262,226293,8233921,34.17992697,25.80299786,45.72385626,59.06409976,26.45799708,,22.8,18062,11913,6149,13324,4738,0.02391488,0.015773334,0.008141546,0.01764156,0.00627332
755262,226293,8233921,34.17992697,25.80299786,45.72385626,59.06409976,26.45799708,,12.6,3694,2969,725,262,3432,0.004891018,0.003931086,0.000959932,0.000346899,0.004544118
755262,226293,8233921,34.17992697,25.80299786,45.72385626,59.06409976,26.45799708,,21.3,2812,2434,378,262,2550,0.003723211,0.003222723,0.000500489,0.000346899,0.003376312
738079,232586,8255913,35.61190604,27.25890632,46.20577634,59.6992666,26.36271623,,16.9,3138,2401,737,353,2785,0.004251577,0.003253039,0.000998538,0.000478269,0.003773309
721387,231952,8054763,37.55265898,28.68749483,47.42450057,60.10997515,27.45717316,,25.1,3115,2565,550,353,2762,0.004318071,0.00355565,0.00076242,0.000489335,0.003828735
702436,226832,7651037,38.86702846,29.41849861,48.15915865,59.61005284,28.59203005,,23,2789,2314,475,282,2507,0.003970468,0.00329425,0.000676218,0.00040146,0.003569008
693447,227381,7681177,39.30422945,30.06489601,49.43719596,58.47172898,27.17077357,2521,12.3,2755,2264,491,282,2473,0.003972906,0.003264849,0.000708057,0.000406664,0.003566242
688090,224580,7547214,39.77241349,30.07242502,50.73276521,57.94457543,24.94360365,2421,16.6,2597,1964,633,151,2446,0.003774216,0.002854278,0.000919938,0.000219448,0.003554768
679055,220780,7578663,38.88933886,29.75955626,52.0096674,56.86645177,22.20450801,2260,22.3,2335,1694,641,193,2142,0.003438602,0.002494643,0.000943959,0.000284219,0.003154384
