COCNUM,year,weighted median income,weighted median rent,total population,tract count
CA-507,2016,102968.48941344667,1885.0559358513142,257402.0,54.0
CA-507,2017,109510.40060182789,1999.1978306383703,258878.0,54.0
CA-507,2018,114726.61986211273,2114.9040747160234,258472.0,54.0
CA-507,2019,121313.3965085736,2204.433452916883,258118.0,54.0
CA-507,2020,128187.41545929364,2313.6635924120924,257515.0,61.0
CA-507,2021,135844.76546758725,2307.7880074147706,260561.0,61.0
CA-507,2022,142088.08806035333,2170.6063738922408,258743.0,61.0
CA-507,2023,144354.06732354496,1957.5399881793014,257176.0,61.0
CA-508,2007,67358.86465992736,1292.2934710258037,256901.0,52.0
CA-508,2008,67358.86465992736,1292.2934710258037,256901.0,52.0
CA-508,2009,67358.86465992736,1292.2934710258037,256901.0,52.0
CA-508,2010,67358.86465992736,1292.2934710258037,256901.0,52.0
CA-508,2011,68091.12860733533,1312.9298116437035,259402.0,52.0
CA-508,2012,69059.34606617366,1379.1980597697645,262340.0,52.0
CA-508,2013,67627.93429201534,1340.2023503821638,264808.0,52.0
CA-508,2014,68883.63082001325,1388.4480900289293,267203.0,52.0
CA-508,2015,69344.715398213,1497.710592770297,269278.0,52.0
CA-508,2016,70996.56329840439,1544.1177901384485,270931.0,52.0
CA-508,2017,73510.41029703985,1609.2715223063497,273263.0,52.0
CA-508,2018,80197.30144832247,1695.2900918671123,273765.0,52.0
CA-508,2019,84806.49644111228,1769.6833830969258,273962.0,52.0
CA-508,2020,91959.86939634659,1856.8531537138047,273170.0,69.0
CA-508,2021,96292.06719752478,1940.5869889541336,272138.0,69.0
CA-508,2022,103716.54665619147,2136.216642898898,268571.0,69.0
CA-508,2023,107852.78257731533,2166.6518883847516,266021.0,69.0
CA-509,2007,44761.17136260244,896.9724301896282,87487.0,20.0
CA-509,2008,44761.17136260244,896.9724301896282,87487.0,20.0
CA-509,2009,44761.17136260244,896.9724301896282,87487.0,20.0
CA-509,2010,44761.17136260244,896.9724301896282,87487.0,20.0
CA-509,2011,46083.03898314767,954.6786175378463,87525.0,20.0
CA-509,2012,44934.757173687154,982.7238886922365,87577.0,20.0
CA-509,2013,44455.08687154988,1001.3419088654468,87497.0,20.0
CA-509,2014,43946.16737433228,1021.3655435328494,87612.0,20.0
CA-509,2015,44042.48102668372,999.6867860732889,87544.0,20.0
CA-509,2016,44836.65045933485,1002.3628116097884,87409.0,20.0
CA-509,2017,46793.14437066414,1069.1612626718631,87497.0,20.0
CA-509,2018,49567.53581478346,1103.4719292626569,87422.0,20.0
CA-509,2019,52325.90898147299,1155.815429239659,87224.0,20.0
CA-509,2020,53773.87767190908,1140.66406841924,87110.0,23.0
CA-509,2021,58163.29558415452,1202.4535036161426,91534.0,23.0
CA-509,2022,64906.658105216964,1215.3691809753689,91145.0,23.0
CA-509,2023,68262.36183840633,1262.1283003891565,90709.0,23.0
CA-510,2007,52682.35416593091,1001.5011830906329,509682.0,94.0
CA-510,2008,52682.35416593091,1001.5011830906329,509682.0,94.0
CA-510,2009,52682.35416593091,1001.5011830906329,509682.0,94.0
CA-510,2010,52682.35416593091,1001.5011830906329,509682.0,94.0
CA-510,2011,52821.46944498106,1029.652213109476,512469.0,94.0
CA-510,2012,51842.43920677907,1045.0070062024984,515115.0,94.0
CA-510,2013,50932.18902379028,1054.5679627103668,518321.0,94.0
CA-510,2014,50927.10162511429,1054.4742039885691,522794.0,94.0
CA-510,2015,51428.43599239239,1044.950444377445,527367.0,94.0
CA-510,2016,53335.90613520406,1060.6684924070937,530561.0,94.0
CA-510,2017,56348.61347734858,1106.9128721410384,535684.0,94.0
CA-510,2018,59946.796963105946,1166.9450807619492,539301.0,94.0
CA-510,2019,63568.351047691984,1233.0024613673936,543194.0,94.0
CA-510,2020,65468.04364055763,1294.696423700422,546235.0,112.0
CA-510,2021,71229.26224942906,1378.1798410433482,550842.0,112.0
CA-510,2022,76967.74536239523,1514.2114903552674,552063.0,112.0
CA-510,2023,82172.8672937981,1572.3662526029877,552250.0,112.0
CA-511,2007,58395.37246608958,1130.3572659672543,673613.0,139.0
CA-511,2008,58395.37246608958,1130.3572659672543,673613.0,139.0
CA-511,2009,58395.37246608958,1130.3572659672543,673613.0,139.0
CA-511,2010,58395.37246608958,1130.3572659672543,673613.0,139.0
CA-511,2011,57933.99779648584,1163.1311201172464,680277.0,139.0
CA-511,2012,57893.98664116582,1177.3727170046402,687036.0,139.0
CA-511,2013,57411.58896645445,1197.5470767206643,693177.0,139.0
CA-511,2014,56971.98277155695,1151.1822708793952,701050.0,139.0
CA-511,2015,57348.55831453919,1195.3542383502174,708554.0,139.0
CA-511,2016,59533.77924628599,1234.6127801247796,714860.0,139.0
CA-511,2017,62270.68876052436,1282.2447341929123,724153.0,139.0
CA-511,2018,65843.92878701797,1348.0559100369837,732212.0,139.0
CA-511,2019,70049.22873729302,1411.5967481951998,742603.0,139.0
CA-511,2020,74415.70547155126,1472.843367947686,751615.0,174.0
CA-511,2021,80150.52253547419,1536.9239051809293,771406.0,174.0
CA-511,2022,89049.70472194959,1736.9626747236816,779445.0,174.0
CA-511,2023,95655.63490200859,1811.277942028102,787416.0,174.0
CA-512,2007,92799.17734518199,1177.5518161308596,704327.0,157.0
CA-512,2008,92799.17734518199,1177.5518161308596,704327.0,157.0
CA-512,2009,92799.17734518199,1177.5518161308596,704327.0,157.0
CA-512,2010,92799.17734518199,1177.5518161308596,704327.0,157.0
CA-512,2011,91968.4016781381,1190.4304448148034,711622.0,157.0
CA-512,2012,92008.98602296505,1145.4505555455412,721183.0,157.0
CA-512,2013,93030.46210847065,1140.8638586073748,729543.0,157.0
CA-512,2014,95583.40991596798,1162.2554022034583,739837.0,157.0
CA-512,2015,100013.07296879654,1874.4280175390093,748731.0,157.0
CA-512,2016,103501.38739817793,1953.491085766375,754748.0,157.0
CA-512,2017,110952.37119523218,2087.3367738555244,763450.0,157.0
CA-512,2018,114300.25307369424,2246.2965982753108,765935.0,157.0
CA-512,2019,120452.54070440943,2269.7188043621313,767423.0,157.0
CA-512,2020,124352.52705705028,2221.6840925625274,765623.0,173.0
CA-512,2021,125276.44046594831,2114.2547817145974,762488.0,173.0
CA-512,2022,135834.19035333113,1930.354241962214,754250.0,173.0
CA-512,2023,132673.53877063483,1895.6349510132868,745100.0,173.0
CA-513,2007,45191.60959543586,796.7707492859923,580526.0,105.0
CA-513,2008,45191.60959543586,796.7707492859923,580526.0,105.0
CA-513,2009,45191.60959543586,796.7707492859923,580526.0,105.0
CA-513,2010,45191.60959543586,796.7707492859923,580526.0,105.0
CA-513,2011,45344.078602508795,835.2251341813788,588569.0,105.0
CA-513,2012,45354.582293103245,842.2141989933638,593859.0,105.0
CA-513,2013,44482.15431531456,850.2918088395021,598450.0,105.0
CA-513,2014,44697.92800308051,860.6928919266122,602498.0,105.0
CA-513,2015,44334.619867411755,869.0582036292355,605031.0,105.0
CA-513,2016,45063.101265613914,877.113738593799,606030.0,105.0
CA-513,2017,46995.557439178185,918.8492328306447,608992.0,105.0
CA-513,2018,49662.940984551686,964.9015612101836,610552.0,105.0
CA-513,2019,52114.163683970815,987.9460715096092,612589.0,105.0
CA-513,2020,54869.259907811625,997.0195205228886,615045.0,134.0
CA-513,2021,58951.58893280633,1053.6163342890995,622886.0,134.0
CA-513,2022,65451.59124130737,1182.6912938665507,625961.0,134.0
CA-513,2023,69291.1861633079,1251.1416647046472,628604.0,134.0
CA-514,2007,49019.99101619583,894.5569125697541,1056568.0,222.0
CA-514,2008,49019.99101619583,894.5569125697541,1056568.0,222.0
CA-514,2009,49019.99101619583,894.5569125697541,1056568.0,222.0
CA-514,2010,49019.99101619583,894.5569125697541,1056568.0,222.0
CA-514,2011,49684.27885490463,925.3309565945391,1070234.0,222.0
CA-514,2012,48739.34212936071,950.5353925330116,1081132.0,222.0
CA-514,2013,48519.825631507556,964.2307724739698,1091040.0,222.0
CA-514,2014,48531.837552302015,973.6670268483678,1101296.0,222.0
CA-514,2015,48392.64589309654,993.4855424096525,1109936.0,222.0
CA-514,2016,48975.73036901962,1010.5648386154912,1116526.0,222.0
CA-514,2017,51873.140787847144,1043.4704641687447,1126056.0,222.0
CA-514,2018,54861.19809768052,1078.7029192255523,1133143.0,222.0
CA-514,2019,57953.861841793616,1114.5102039205092,1139954.0,222.0
CA-514,2020,61815.82184291646,1155.9073481257346,1146129.0,259.0
CA-514,2021,65699.77496908027,1210.681929597897,1159454.0,259.0
CA-514,2022,72524.22964111391,1326.206839333072,1165523.0,259.0
CA-514,2023,76267.32390844295,1415.6828365538174,1170942.0,259.0
CA-515,2007,79303.79092478832,1084.573736094889,336477.0,85.0
CA-515,2008,79303.79092478832,1084.573736094889,336477.0,85.0
CA-515,2009,79303.79092478832,1084.573736094889,336477.0,85.0
CA-515,2010,79303.79092478832,1084.573736094889,336477.0,85.0
CA-515,2011,79290.36595702567,1177.30555312993,343554.0,85.0
CA-515,2012,78507.20178305158,1220.7985254546181,350074.0,85.0
CA-515,2013,77994.79182353536,1221.1591435250223,355924.0,85.0
CA-515,2014,79020.82866136679,1208.517938249271,361518.0,85.0
CA-515,2015,80020.03170252265,1432.2002620945725,366280.0,85.0
CA-515,2016,83680.72599312953,1423.454881790534,370571.0,85.0
CA-515,2017,87786.21963278532,1498.157928983826,374985.0,85.0
CA-515,2018,92606.4850569753,1583.516034908716,380077.0,85.0
CA-515,2019,96433.31873975389,1636.2914332108987,385512.0,85.0
CA-515,2020,102574.58789328202,1618.1328129985018,391799.0,92.0
CA-515,2021,109139.06433192616,1676.4084655159493,400330.0,92.0
CA-515,2022,119167.63505390941,1896.1577096368,406608.0,92.0
CA-515,2023,124530.89550110926,2028.82194770085,412435.0,92.0
CA-516,2007,45388.74389581521,841.2944356709816,318511.0,90.0
CA-516,2008,45388.74389581521,841.2944356709816,318511.0,90.0
CA-516,2009,45388.74389581521,841.2944356709816,318511.0,90.0
CA-516,2010,45388.74389581521,841.2944356709816,318511.0,90.0
CA-516,2011,46181.31821207022,877.7063283270965,318536.0,90.0
CA-516,2012,46509.6034659441,923.1671486590135,318124.0,90.0
CA-516,2013,45877.44157716268,932.6645343427175,317025.0,90.0
CA-516,2014,45873.47523928028,938.8729400366637,315843.0,90.0
CA-516,2015,46224.18935825799,934.0950543981223,314441.0,90.0
CA-516,2016,46956.55812342147,940.4587929894919,313187.0,90.0
CA-516,2017,47808.76107978858,951.8864471917099,311987.0,90.0
CA-516,2018,51582.13909833516,939.6293340945026,311801.0,90.0
CA-516,2019,54073.38727856226,975.3081322207959,311600.0,90.0
CA-516,2020,58220.052789809735,1018.3597137998524,311670.0,95.0
CA-516,2021,61681.79188867199,1053.5781411592372,318123.0,95.0
CA-516,2022,68112.17543205468,1138.8548789235683,316453.0,95.0
CA-516,2023,71190.38404024875,1203.710461120181,314842.0,95.0
CA-517,2007,69307.06524382511,1197.6398311090554,134051.0,40.0
CA-517,2008,69307.06524382511,1197.6398311090554,134051.0,40.0
CA-517,2009,69307.06524382511,1197.6398311090554,134051.0,40.0
CA-517,2010,69307.06524382511,1197.6398311090554,134051.0,40.0
CA-517,2011,70645.52906328253,1285.9956418003057,135377.0,40.0
CA-517,2012,72142.4961359445,1319.7808538977197,136644.0,40.0
CA-517,2013,72149.12740410776,1244.242634416013,137837.0,40.0
CA-517,2014,72716.85278593638,1280.740982240957,139253.0,40.0
CA-517,2015,73381.7744110624,1506.6392601304394,140295.0,40.0
CA-517,2016,77434.62361972121,1564.3197915113299,140823.0,40.0
CA-517,2017,83147.11549235843,1601.3646750115245,141005.0,40.0
CA-517,2018,87969.39494058207,1732.5629616452004,140530.0,40.0
CA-517,2019,92479.28852696189,1789.9833981507345,139623.0,40.0
CA-517,2020,94871.33721819703,1864.0353534624599,138572.0,40.0
CA-517,2021,100645.69935516409,1892.437191541482,138795.0,40.0
CA-517,2022,109792.81175391603,2045.044845105689,137384.0,40.0
CA-517,2023,111991.88043654001,2088.5321893143237,136070.0,40.0
CA-518,2007,70543.82800298506,1257.2223650260216,410042.0,96.0
CA-518,2008,70543.82800298506,1257.2223650260216,410042.0,96.0
CA-518,2009,70543.82800298506,1257.2223650260216,410042.0,96.0
CA-518,2010,70543.82800298506,1257.2223650260216,410042.0,96.0
CA-518,2011,71810.51071376512,1258.4847164860794,411620.0,96.0
CA-518,2012,70707.84207972304,1206.642028541147,414209.0,96.0
CA-518,2013,69466.30268083536,1165.2227758365327,417258.0,96.0
CA-518,2014,70218.9409616151,1145.758683092044,421624.0,96.0
CA-518,2015,69984.30540242817,1426.2114841234236,425753.0,96.0
CA-518,2016,71650.5388178661,1467.2395878918799,429596.0,96.0
CA-518,2017,75319.43343732254,1540.93996059598,434981.0,96.0
CA-518,2018,80070.14100745672,1624.7155702004425,438530.0,96.0
CA-518,2019,83839.18185995035,1705.8984561900645,441829.0,96.0
CA-518,2020,86855.66478681237,1790.0018513602886,444538.0,100.0
CA-518,2021,92768.87673669567,1933.4102788459834,451432.0,100.0
CA-518,2022,101422.24924444838,2101.199682923314,450995.0,100.0
CA-518,2023,104678.60511862722,2145.7428663957553,450824.0,100.0
CA-519,2007,44912.386552930686,885.5841470944725,218635.0,51.0
CA-519,2008,44912.386552930686,885.5841470944725,218635.0,51.0
CA-519,2009,44912.386552930686,885.5841470944725,218635.0,51.0
CA-519,2010,44912.386552930686,885.5841470944725,218635.0,51.0
CA-519,2011,44545.390517489024,893.9399933427264,219309.0,51.0
CA-519,2012,44483.91690632937,913.1260330484641,220101.0,51.0
CA-519,2013,45298.73122579826,930.4345748202156,220542.0,51.0
CA-519,2014,45762.31060394082,933.1797245213875,221578.0,51.0
CA-519,2015,45809.81538344027,946.5777708883737,222564.0,51.0
CA-519,2016,46961.19656329145,993.1797862218987,223877.0,51.0
CA-519,2017,49036.38234157908,1023.5241577748471,225207.0,51.0
CA-519,2018,51626.33758449851,1063.1609556313992,227075.0,51.0
CA-519,2019,55710.55755324001,1102.524247510152,225817.0,51.0
CA-519,2020,59412.93030482126,1094.2922576832152,223344.0,54.0
CA-519,2021,64627.55893502965,1193.5917185291255,217884.0,54.0
CA-519,2022,71325.46677746308,1331.0083144121159,213605.0,54.0
CA-519,2023,73438.96508807944,1393.7964290829236,209470.0,54.0
CA-520,2007,45707.90461868615,871.5461409897925,250699.0,49.0
CA-520,2008,45707.90461868615,871.5461409897925,250699.0,49.0
CA-520,2009,45707.90461868615,871.5461409897925,250699.0,49.0
CA-520,2010,45707.90461868615,871.5461409897925,250699.0,49.0
CA-520,2011,46264.9785651759,865.078097521352,253606.0,49.0
CA-520,2012,46321.47178215119,876.1409917394052,256398.0,49.0
CA-520,2013,45064.57648227531,919.4818114701187,258707.0,49.0
CA-520,2014,45480.199519129696,914.3923985795595,261609.0,49.0
CA-520,2015,45139.5167023514,916.1949333990185,263885.0,49.0
CA-520,2016,47194.48103214705,943.9896490956638,265001.0,49.0
CA-520,2017,49350.478020868395,1005.5402932046823,267390.0,49.0
CA-520,2018,53187.883928272786,1039.84227817523,269075.0,49.0
CA-520,2019,56703.337089416396,1086.724241106632,271382.0,49.0
CA-520,2020,59822.09572792616,1121.465466398208,273661.0,63.0
CA-520,2021,61374.30369335483,1169.949288912771,279150.0,63.0
CA-520,2022,68755.45878352049,1307.0677388501188,282290.0,63.0
CA-520,2023,69152.17975679017,1362.7244158727158,285597.0,63.0
CA-521,2007,59993.96673930088,1111.1966673115498,196418.0,41.0
CA-521,2008,59993.96673930088,1111.1966673115498,196418.0,41.0
CA-521,2009,59993.96673930088,1111.1966673115498,196418.0,41.0
CA-521,2010,59993.96673930088,1111.1966673115498,196418.0,41.0
CA-521,2011,61407.495774024705,1127.9268989235202,198889.0,41.0
CA-521,2012,61099.86244044745,1122.821076003246,200873.0,41.0
CA-521,2013,59640.86775290675,1120.4514899549158,202288.0,41.0
CA-521,2014,59407.108335537465,1130.9767194678736,204162.0,41.0
CA-521,2015,59370.820485240205,1202.6027879606406,207320.0,41.0
CA-521,2016,60862.29604475583,1243.9971765289429,209671.0,41.0
CA-521,2017,64953.14107382235,1273.8014486959385,212605.0,41.0
CA-521,2018,68374.27813207924,1341.3436507161232,214977.0,41.0
CA-521,2019,73041.61882568369,1394.426920387206,217352.0,41.0
CA-521,2020,76246.38011372466,1476.928496987759,218774.0,53.0
CA-521,2021,82799.0720433035,1533.9832489628661,216703.0,53.0
CA-521,2022,89985.15641449565,1742.4645184465394,217141.0,53.0
CA-521,2023,93100.28079914777,1776.645526260205,217782.0,53.0
CA-522,2007,41471.146409836314,871.3099550571931,133058.0,30.0
CA-522,2008,41471.146409836314,871.3099550571931,133058.0,30.0
CA-522,2009,41471.146409836314,871.3099550571931,133058.0,30.0
CA-522,2010,41471.146409836314,871.3099550571931,133058.0,30.0
CA-522,2011,41274.63027285998,890.5151626305349,133585.0,30.0
CA-522,2012,41950.12131748029,885.0297579606454,134317.0,30.0
CA-522,2013,42404.29462236188,913.9638890746064,134613.0,30.0
CA-522,2014,43038.85232361576,921.8524422432456,134876.0,30.0
CA-522,2015,43187.94131107721,929.4112964142364,135034.0,30.0
CA-522,2016,43748.890044532556,936.895548223876,135182.0,30.0
CA-522,2017,44889.59136467636,972.6353457819765,135490.0,30.0
CA-522,2018,46685.682473042245,994.0960388309469,135768.0,30.0
CA-522,2019,49217.32334117993,1024.739156981021,135940.0,30.0
CA-522,2020,50738.24525903557,1034.8035870419762,136101.0,35.0
CA-522,2021,53316.405542499306,1141.127694980075,137014.0,35.0
CA-522,2022,59073.95337613493,1260.453765462933,136132.0,35.0
CA-522,2023,63478.251842443395,1334.8532839061277,135418.0,35.0
CA-523,2007,44642.877597490486,766.5940669734558,62801.0,16.0
CA-523,2008,44642.877597490486,766.5940669734558,62801.0,16.0
CA-523,2009,44642.877597490486,766.5940669734558,62801.0,16.0
CA-523,2010,44642.877597490486,766.5940669734558,62801.0,16.0
CA-523,2011,44448.74937733005,806.3098754660109,63035.0,16.0
CA-523,2012,43822.55976228209,805.649587955626,63100.0,16.0
CA-523,2013,44841.97270766596,791.280741539535,63058.0,16.0
CA-523,2014,43535.56442390165,800.7415260967629,62958.0,16.0
CA-523,2015,43048.607009777385,810.0011783814771,62798.0,16.0
CA-523,2016,45314.173696754486,811.0842970711966,62517.0,16.0
CA-523,2017,48318.61356903813,820.1499735792862,62451.0,16.0
CA-523,2018,48519.53560580493,844.3526670202336,62223.0,16.0
CA-523,2019,50912.27909222598,842.4193304361822,62130.0,16.0
CA-523,2020,51261.58113766669,870.0180860658378,62092.0,18.0
CA-523,2021,56074.17859460112,950.3497050080726,66273.0,18.0
CA-523,2022,63003.603689136035,1014.3727865937278,66357.0,18.0
CA-523,2023,68955.52564604543,1109.4165261128849,66404.0,18.0
CA-524,2007,51853.97371491068,934.6789464090411,164580.0,35.0
CA-524,2008,51853.97371491068,934.6789464090411,164580.0,35.0
CA-524,2009,51853.97371491068,934.6789464090411,164580.0,35.0
CA-524,2010,51853.97371491068,934.6789464090411,164580.0,35.0
CA-524,2011,51559.92235360733,961.7491401068617,166009.0,35.0
CA-524,2012,51445.9039967877,982.9975608148197,166859.0,35.0
CA-524,2013,51445.715871678585,989.0296126337677,167361.0,35.0
CA-524,2014,51838.5194972818,992.5766984285596,168126.0,35.0
CA-524,2015,52746.43980460506,1032.0081631927153,168684.0,35.0
CA-524,2016,53777.51037488999,1035.4146471119827,169303.0,35.0
CA-524,2017,55253.64448647982,1090.5356377072967,170227.0,35.0
CA-524,2018,58351.14301053307,1107.9187640416656,171365.0,35.0
CA-524,2019,61633.07095767935,1153.3600357165635,172469.0,35.0
CA-524,2020,64953.17437974217,1176.7721800056374,173839.0,40.0
CA-524,2021,68013.19731563816,1232.1232756123109,179484.0,40.0
CA-524,2022,73209.00414809243,1279.4096711392322,180806.0,40.0
CA-524,2023,78709.93634166438,1371.9274210381764,182050.0,40.0
CA-525,2007,76092.83765142165,1188.9774982826314,179053.0,43.0
CA-525,2008,76092.83765142165,1188.9774982826314,179053.0,43.0
